"x"
-2915.74551752421
-3883.63018200681
-3216.16933114317
-2533.17739091744
-2903.72822232796
-3294.26478891172
-2990.88478442648
-2560.06608924293
-2831.26007687338
-3315.30834447873
-3006.96863342265
-3027.49571576989
-2703.74863921099
-3098.94459225191
-3400.03542084349
-2630.35039367673
-2715.06467654436
-2485.03924597498
-2697.24901048477
-2734.78545335967
-3571.47522129292
-2625.18994757282
-2550.30176068956
-2861.02452508145
-2845.73994750726
-2881.9776139237
-3016.87302226814
-2480.50491632537
-2811.05540600818
-2883.79733802161
-2941.59266449091
-2930.18610914928
-2834.02303895145
-2739.63449034351
-2752.76580647706
-3402.28953909052
-2665.53586676649
-3232.12759513436
-2499.79285733731
-2971.21644428413
-2747.70773858056
-2845.56460286433
-2692.7133552652
-2635.83873905791
-2917.6560330014
-3103.89999806215
-3164.70486488404
-2854.72242662781
-2404.64767547687
-2986.14393056021
-3145.89502305802
-2731.40058891548
-2564.73719805805
-2926.55447540246
-3070.31726591764
-2448.95729757123
-2557.8153710232
-2414.17712720412
-2777.7699020514
-2850.31750440522
-3077.80889608064
-2699.74402206261
-2545.00080551595
-2873.82136893522
-2865.63316499647
-2837.20337580556
-2807.37672246111
-2603.03297017111
-2561.78888125273
-2779.63346319463
-2851.37625847232
-3267.50408638073
-2700.93906050886
-2658.90871067489
-2715.59491617176
-2989.62697240807
-2985.85457913743
-3069.79346673607
-2935.30779745684
-3325.45296295716
-2670.02752362194
-3051.60765157844
-3293.50073500004
-2687.5351425222
-2652.7543630854
-2995.28860255654
-2661.08984775037
-2832.00016775047
-2831.91789075114
-2618.14602308987
-3202.95559560884
-2727.34429914428
-2929.59990742983
-3105.81788116054
-2690.65138453275
-3262.11851898133
-3024.29131400907
-3258.56620511901
-2614.16450745775
-2577.58527821094
