"x"
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-719.52743993043
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544866
-837.965774544867
-837.965774544868
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544868
-837.965774544867
-837.965774543654
-837.965774544343
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544868
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544866
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544808
-837.965774544867
-837.965774544831
-837.965774544277
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544866
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774544813
-837.965774544867
-837.965774544867
-837.965774544867
-837.965774543374
-837.965774544867
