"x"
-756.786733820784
-801.807504895696
-807.957723136463
-767.333020012053
-787.692907491276
-829.130039064139
-811.045994355688
-828.92687611475
-777.367461985568
-775.443672023807
-815.647251836123
-833.319724931891
-790.384594365846
-824.348657613226
-792.723868249511
-826.932024208465
-826.935248565158
-822.64950915495
-813.028773837484
-826.793530234241
-835.694026580343
-821.892000152681
-784.671891455193
-814.079989429339
-799.614165423861
-809.326530597666
-643.562198186842
-821.841756230882
-835.520801537875
-824.139637319638
-778.346107649193
-829.812478925132
-728.169587747284
-750.940330519667
-811.10337410438
-819.798283209774
-788.771076874709
-815.123698862594
-827.912657419434
-719.066759729679
-823.930506981191
-740.321779774188
-770.240013527374
-750.039582330657
-820.592204112038
-829.13545746331
-811.068917837222
-797.863374444816
-820.331510826536
-835.47197850734
-748.965000513122
-794.39115478364
-792.474402602103
-712.56345094156
-791.864571380168
-801.916823213117
-790.276514962036
-802.084607230725
-777.990720138932
-788.868109990165
-772.982954086676
-736.876602881227
-815.544926577412
-715.131922223522
-823.441579710995
-798.005345405587
-827.139872902277
-814.154719697747
-810.354660061385
-800.773695875438
-799.115031952469
-815.950444024089
-769.841143813116
-802.742442606662
-798.879563896834
-782.001364535962
-832.922929140428
-819.866576138435
-790.797440605027
-792.742909815599
-773.052724191504
-815.118290851177
-728.523803390045
-780.474897848502
-836.568504178678
-812.976453038324
-752.682858300111
-737.384904838338
-832.994777769394
-805.713647273288
-789.315463998159
-830.464640993196
-775.585609751283
-830.613213685505
-829.401329484445
-826.220037324137
-824.917640832061
-800.72303538802
-809.490776003282
-831.665701107386
