"x"
-3044.805893297
-3321.26748573185
-3239.28807678102
-3082.87375699087
-3084.3579150254
-3142.07090004215
-3400.23453009987
-3043.40246674409
-3084.35791502508
-3025.14962493827
-3143.58795955509
-2944.70113196826
-3378.98047074887
-3359.21056943354
-3104.12781634135
-3378.98047069509
-3143.55505807757
-3378.98047074941
-3201.22021309061
-3617.3741994904
-3202.33661384052
-3321.26748573193
-3259.0250766228
-3063.1394665827
-3341.0044855702
-3301.49758441603
-3222.47427243764
-3518.67286471394
-3005.3797236248
-3163.32495939329
-3419.97152993673
-3615.85713997827
-3163.35786087099
-3479.17711059286
-3439.70582034595
-3161.84080135119
-3043.40246674439
-3123.86481617966
-3498.90296339841
-3259.02507662275
-3378.98047074912
-3359.21056943151
-3281.79619548544
-3103.635279033
-3084.3579150254
-3260.5421361349
-3380.46462878399
-3222.56615095579
-3123.36956946961
-3163.357860871
-3202.82915111749
-3479.19886503586
-3419.96882050786
-3419.96882050807
-3477.68180552554
-3319.65854770504
-3298.49636686929
-2923.44707261779
-3005.42648156522
-3319.75042621977
-3201.31209160474
-3183.09215127912
-3398.71747058771
-3380.49753026157
-3716.07553426593
-3222.5661509558
-3301.53319532374
-3476.16474601321
-3242.28929433017
-3084.35791502549
-3143.10656923589
-3360.76053042297
-3357.72641139839
-3139.06968249619
-3536.89009561033
-3202.82915111747
-3104.09491486378
-3202.82915111749
-3380.46462878401
-3259.0250766228
-3222.47427244104
-3259.0250766228
-3183.05924980162
-3102.61075682916
-3498.93586487598
-3104.12781634136
-3301.53048589344
-3518.67286471431
-3104.12781634122
-3419.96882050778
-3260.54213613497
-3321.26748573191
-3163.32495939344
-3321.26748573193
-3439.70582034619
-3242.25639285365
-3104.09491486379
-3301.53319532098
-3301.53319532374
-3202.82915111749
